Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
330,16777767,"Miyanogawa Yuya","2026-09-02 23:52:37",2387.0,2,veritalogos
331,16656496,"Vaibhav Gupta","2026-09-03 02:26:06",2385.6,2,vaihero
332,16722888,GarrieD,"2026-09-02 22:12:21",2385.4,2,garried
333,16623635,HiroyukiSasaki,"2026-09-03 00:15:22",2385.3,2,hiroyukisasaki815
334,16806006,2,"2026-09-03 04:15:39",2385.2,2,smallvv
335,16622198,"THUNDER THUNDER","2026-09-02 18:29:05",2384.9,2,thunderthunder
336,16760523,"Joseph Ayanda","2026-09-02 23:45:58",2384.3,2,josephayanda
337,16749061,"Wang H2O","2026-09-02 09:13:34",2384.2,2,wangh2o
338,16659870,"Tien N.","2026-09-03 04:00:51",2383.5,2,tientrum
339,16758882,mtmr_s1,"2026-09-03 00:33:13",2382.3,2,mtmrs1
340,16704466,"QQ Farming","2026-08-31 14:47:21",2382.1,2,"dzjiann,hdhsjdjd,mitubant,ngyzly"
341,16806219,"Yiwei Pu","2026-09-02 17:43:52",2381.3,2,"lvyihan1210,raven20010261,yiweipu"
342,16630689,yw8837,"2026-09-03 01:05:53",2381.2,2,yw8837
343,16806053,hisatarosu,"2026-09-03 00:10:09",2380.3,2,tomako4390
344,16810308,"Congying Ma","2026-09-02 23:47:08",2380.2,2,congyingma
345,16657594,"Wojciech Krasowski","2026-09-02 20:37:04",2377.3,2,ci3l4k
346,16811890,Bobbbbbbbbx,"2026-09-03 02:56:07",2376.8,1,bobbbbbbbbx
347,16731926,"Pardheev Krishna","2026-09-03 05:38:25",2376.5,2,"anandkumar0901,ayushjiwatramani,nidhibsh,nitindatanylatics,pardheev"
348,16766128,"Oleksandr Parfionov","2026-09-03 04:20:50",2374.9,2,parfyon
349,16658221,"Roshan Roy","2026-09-02 15:45:05",2372.8,2,"adhilvt,mohamedarifj,roshanroy333"
350,16722995,July,"2026-09-02 09:58:07",2363.7,2,julyzseven
351,16740815,Remielle,"2026-09-03 04:41:59",2357.9,2,remielle
352,16630804,"Emre Cirak","2026-09-02 18:17:23",2356.9,2,biohack44
353,16676114,Gekkotron,"2026-09-01 09:05:08",2356.7,2,gekkotron
354,16764546,Thirst,"2026-09-01 13:34:19",2356.5,2,wahidakram
355,16697089,"aghbalou Anass","2026-09-02 19:45:47",2355.8,2,aghbalouanass
356,16716078,WENJIE_Wang,"2026-09-01 17:08:17",2354.4,2,"jenzenhuang,luwyeb,wafflebear,wenjiewangdev"
357,16664788,rian,"2026-09-03 04:39:25",2352.2,2,rian55
358,16702754,"ИТМОНИ AI B2B 67 SaaS","2026-09-02 09:09:40",2351.1,2,"borismatsakov,kirya1"
359,16781279,zhyphirus,"2026-09-02 20:48:29",2349.0,2,zhyphirus
360,16682932,"Iulian Curte","2026-09-03 05:21:17",2347.2,2,iuliancurte
361,16668783,Zyy7390,"2026-09-02 08:42:39",2342.1,2,"tigerrrrrr,zyy7390"
362,16675344,PP_Azelearn,"2026-09-03 04:01:20",2339.1,2,"androidss,keitookamoto,pptakehirokawada"
363,16738424,Yunioshi,"2026-09-01 14:51:54",2337.7,2,yunioshi
364,16691270,"Piyal Chowdhury","2026-09-02 19:33:56",2337.1,2,piyalchowdhury
365,16736874,mhiro2,"2026-09-03 00:01:19",2333.0,2,mhiro2
366,16633340,"Tim Zagrebelny","2026-09-03 03:54:40",2330.9,2,timzagrebelny
367,16658677,大山,"2026-09-02 23:16:12",2330.8,2,mapodoufu
368,16663247,Ak,"2026-09-01 10:35:43",2330.4,2,abisheksrivastav
369,16765884,洛希边际,"2026-09-03 03:01:44",2323.9,2,bxz2003
370,16665416,"zeyu lau","2026-09-02 18:58:33",2321.8,2,zeyulau
371,16701258,ln,"2026-09-02 19:00:54",2318.6,2,nazarov
372,16675671,Marlubie,"2026-09-03 04:41:03",2318.3,2,kchuang
373,16665637,Luvsh81,"2026-09-03 00:00:30",2318.0,2,luvsh81
374,16705830,"Grim Reaper","2026-09-03 05:09:23",2317.1,2,fathomable
375,16659957,"Jaydon J P","2026-09-02 04:45:33",2315.4,2,jaydonjp
376,16644481,Liquidus,"2026-09-02 01:29:04",2313.5,2,liquidus
377,16675684,washamba_bots,"2026-09-03 03:14:12",2313.1,2,"billygmwangi,futurecentaur,peterkibetspidey,stephanenjoki"
378,16713281,SirShifu,"2026-08-31 09:19:51",2312.9,2,sirshifu
379,16655190,"Will Rice","2026-09-02 08:03:17",2311.9,2,willrice
380,16663175,Anaconda,"2026-09-03 02:37:08",2311.6,2,anaconda
381,16779254,MaxZhuCHN,"2026-09-03 03:24:41",2310.8,2,maxzhuchn
382,16751152,"Andrew Reed","2026-09-03 02:40:26",2309.1,2,andrewreed
383,16654403,"Skibidi Six Seven","2026-09-03 05:19:47",2308.9,2,iam4722202468
384,16677855,Mehrdad_LU,"2026-09-02 20:06:20",2308.4,2,mehrdadal2023
385,16645203,easonyanyan,"2026-09-03 04:46:56",2305.2,2,easonyanyan
386,16670948,wally0593,"2026-09-02 08:31:29",2305.1,2,wally0593
387,16778946,yuki0731,"2026-08-31 00:00:21",2304.9,2,yuki0731
388,16696738,rekhasri,"2026-09-03 00:01:07",2304.0,2,rekhasri
389,16621500,"Reinforcement Larping","2026-09-01 15:56:45",2301.0,2,egortkachenko
390,16661570,"sissoko cheick","2026-09-02 21:45:33",2300.9,2,sissokocheick
391,16664969,"wuliao luis","2026-09-02 10:17:30",2299.0,2,wuliaoluis
392,16707915,MGöksu,"2026-09-01 15:00:15",2297.2,2,mgoksu
393,16640510,SpaTaro,"2026-09-03 02:54:45",2297.0,2,tarosqrd2
394,16647192,"Sailor Ren","2026-09-02 13:28:42",2296.9,2,sailorren
395,16658038,Khanh,"2026-09-03 05:19:36",2296.1,2,khanhp142
396,16626332,"MD. Nazmus Sakib Anik","2026-09-03 00:00:29",2295.9,2,beyondlogic
397,16674174,"Ramesh Arvind","2026-08-31 03:25:39",2295.3,2,rameshln
398,16696999,"HD h Joratos","2026-09-03 00:44:58",2294.8,2,hdhjoratos
399,16634149,"Hozuma ITOBAYASHI","2026-08-31 22:48:33",2294.4,2,hozumaitobayashi
400,16796937,Alan,"2026-09-02 14:03:32",2293.9,2,amunsentom
401,16632593,skomuro,"2026-09-01 12:43:55",2292.3,2,skomuro
402,16803103,hugghngkai,"2026-09-03 01:33:21",2291.6,2,hugghngkai
403,16623877,Chikuwabu,"2026-09-02 23:18:35",2291.2,2,prgckwb
404,16665233,"Akash Deep","2026-09-02 08:50:29",2291.1,2,akashdeepo
405,16709068,Vib,"2026-09-01 04:44:16",2290.7,2,viblal
406,16686918,JustinLee,"2026-09-03 00:21:14",2290.6,2,justin2061
407,16716475,"dong & shen","2026-09-03 04:47:45",2288.0,2,"dongcookies,muyouqian4"
408,16670384,"Gordeev Max","2026-09-02 06:22:58",2287.8,2,gordeevmax
409,16736427,KouFu,"2026-09-02 09:58:52",2285.9,2,kouheif
410,16797063,Nianhua1,"2026-09-03 04:54:41",2284.2,2,nianhua1
411,16696743,"wennan cao","2026-09-02 00:34:12",2284.1,2,wennancao
412,16699741,Tom3,"2026-09-01 19:55:33",2281.8,2,tomohiroaz
413,16661039,Abracadabra,"2026-09-02 16:56:01",2280.0,2,giovannicr
414,16655912,sssskilo,"2026-09-01 23:48:09",2279.7,2,wellkilo
415,16657229,"Adam Li","2026-09-03 03:49:20",2279.4,2,lizhiiii
416,16628951,"Hiro Nomo","2026-09-02 12:05:55",2275.7,2,morinokuma3
417,16802039,"Anna Currie","2026-09-01 17:53:02",2275.7,2,hcnfgxsghvbkhbty
418,16777107,Pipiripipap,"2026-09-02 22:01:45",2274.9,2,yohalf
419,16810171,kta_jpn,"2026-09-03 01:46:34",2272.2,2,ktajpn
420,16693965,ra5anchor,"2026-09-01 12:12:05",2270.2,2,junmitsui
421,16731966,ねねね,"2026-09-01 00:02:16",2269.2,2,napier1550
422,16674102,没落者,"2026-09-01 16:03:45",2268.4,2,needless090
423,16741819,"Paritosh Kumar Tripathi","2026-08-31 17:24:32",2267.7,2,paritoshtripathi5
424,16731678,ShadowT_T,"2026-09-02 20:57:42",2267.3,2,shadowtt
425,16743858,kawauso9n,"2026-09-02 22:38:40",2267.0,2,kawauso9n
426,16733766,Paarthpowa,"2026-09-02 16:29:16",2263.4,2,paarthpowa
427,16658149,X,"2026-09-02 18:36:28",2259.8,2,lohithhb
428,16629972,"forever young","2026-09-03 03:08:09",2254.8,2,keisukeyokota0428
429,16792109,rogerrogerroger3r,"2026-09-02 14:25:47",2252.2,2,rogerrogerroger3r
430,16725899,Zhenghongshuang,"2026-09-02 01:44:40",2250.5,2,zhenghongshuang
431,16732878,modelcollapse,"2026-09-01 10:23:20",2250.2,2,modelcollapse
432,16790091,ChengxuGu,"2026-08-30 12:52:07",2249.7,2,chengxugu
433,16709967,Matsu,"2026-09-03 01:07:27",2248.0,2,matsuzawahayato
434,16753567,Davics,"2026-09-02 03:13:14",2247.7,2,davics
435,16738759,YJR,"2026-09-03 02:04:15",2242.4,2,misakamikoto66
436,16738852,ZJUwlm,"2026-09-01 02:44:23",2242.2,2,zjuwlm
437,16658830,"Farhat Pachisa","2026-09-01 12:21:28",2242.1,2,farhatpachisa
438,16701685,shawloong,"2026-09-03 04:44:59",2241.2,2,shawloong
439,16768104,"Ivan Aleksandrov","2026-09-02 23:40:03",2240.1,2,ivanblch
440,16806023,"Eesh saxena","2026-09-03 01:25:55",2240.1,2,eeshsaxena
441,16685763,"koren sabag","2026-09-03 04:49:26",2238.7,2,korensabag
442,16740851,Zefirrr,"2026-09-01 16:46:15",2238.5,2,zefirrrr
443,16684093,"fog flower","2026-09-03 04:46:59",2237.7,2,fogflower
444,16741500,weichy7,"2026-09-02 07:15:59",2237.2,2,weichy7
445,16630675,"Lucien de Rubempre","2026-08-30 17:20:05",2236.8,2,lucienderubempre
446,16709176,Efnutrrionpy,"2026-09-01 22:41:29",2236.7,2,efnutrrionpy
447,16663264,Adarsh,"2026-09-01 13:51:29",2235.9,2,madarshbb
448,16630548,"YJ Wee 2807","2026-09-02 15:48:55",2235.5,2,yjwee2807
449,16727544,"Mostafa H","2026-09-01 10:03:53",2235.0,2,mostafahaghiri68
450,16775286,DanilAbdullin,"2026-09-02 05:42:51",2234.8,2,danilabdullin
451,16735744,老乡,"2026-09-03 04:38:32",2233.0,2,hboyang
452,16783459,LKQ669,"2026-09-02 14:33:50",2231.8,2,lkq669
453,16806394,Flowers,"2026-09-02 04:03:16",2231.8,1,"guyueyuan,oliver34"
454,16701051,"Komi ShouKo","2026-09-03 05:24:55",2231.1,2,asdwswdxd
455,16746395,Levin,"2026-09-02 06:17:02",2230.6,2,"sophiexs,zhengliwen"
456,16673303,"Samuel Sundararaman ","2026-09-02 06:16:43",2230.6,2,neopok919
457,16733851,tangaii,"2026-09-02 09:31:11",2229.8,2,tangai1
458,16623488,"Kevin E R MILLE","2026-09-02 05:54:32",2228.4,2,kevinermille
459,16705659,"srijan k.r keshri","2026-09-02 06:15:51",2228.3,2,srijankrkeshri
460,16626462,mango,"2026-09-02 00:56:25",2227.9,2,mango789
461,16705390,"Subramanya N","2026-08-25 16:45:45",2227.9,2,subramanya1997
462,16632245,u,"2026-09-03 01:04:17",2227.4,2,"apostoloskontarinis,curbotron13,halzweiman,josephmcgonaglebrown,shreyanshpoddar"
463,16692845,"Yassine Ben Zekri","2026-09-01 12:05:28",2227.2,2,yassinebenzekri
464,16792410,"Taewoong Kim","2026-09-03 00:07:51",2226.9,2,aleaiest
465,16802745,"Fuat Çakıcı","2026-09-02 12:04:20",2226.4,2,fuatcakiicii
466,16676885,"Riva Kajangu","2026-09-02 20:38:21",2226.4,2,rivakajangu
467,16718033,TheMightiestMan,"2026-09-01 14:13:04",2226.0,2,themightiestman
468,16764349,Solo,"2026-09-03 04:39:17",2225.7,2,solosolo
469,16654158,"Md. Hamid Hosen","2026-09-01 08:31:35",2225.5,2,"esfersami50,foysalemonshanto,hosen42"
470,16775350,"Sourabh Nirwanevht","2026-09-02 09:30:20",2223.8,2,sourabhnirwanevht
471,16670276,"Egor Trushin","2026-09-02 18:56:14",2223.7,2,egortrushin
472,16802322,HongchenDai,"2026-09-01 10:08:03",2222.0,2,hongchendai
473,16697893,YWehbe,"2026-09-02 07:09:03",2221.5,2,youssefwehbe
474,16688217,"The Grower","2026-09-01 15:35:50",2220.2,2,vigneshsankar1962
475,16657785,"Himanshu Kumar","2026-09-02 19:08:40",2220.1,2,himanshujha2812
476,16741096,"Yohanes Lengkong","2026-09-02 22:29:16",2219.4,2,yohanesfc
477,16802630,takotakosan,"2026-09-02 15:25:45",2216.7,2,takotakosan
478,16734803,guoziyi123456,"2026-09-01 02:05:21",2216.4,2,"ax1lec,guoziyi123456,linhexlu,xuanzhechen"
479,16642570,"Mathurin Ache","2026-09-02 06:17:18",2216.1,2,mathurinache
480,16794740,"Alexander R Luz","2026-09-03 01:23:23",2213.0,2,alexanderrluz
481,16729102,"Bruce Zheng","2026-09-02 14:29:10",2210.5,2,brucezheng666
482,16754112,"rhythm master","2026-09-02 02:01:23",2210.2,2,lukaswong
483,16734715,史永刚,"2026-09-02 06:35:46",2210.0,2,shizehao
484,16627888,atl132,"2026-09-03 03:11:31",2209.6,2,atl132
485,16760515,"Kazuo Watanabe","2026-09-03 04:35:24",2209.4,2,watanabekazuo
486,16652710,Ryutogrrr,"2026-09-01 08:02:58",2209.1,2,ryutogrrr
487,16790432,"Field General","2026-09-01 01:53:02",2208.5,2,kevinarvai
488,16743484,"薄和叶 Lv.INF","2026-09-01 22:35:56",2208.5,2,lumine01
489,16789561,"Rohan Kishibe","2026-09-03 02:49:50",2208.5,2,anbianluban1
490,16730675,"SOUTA Sakurai","2026-09-02 18:55:22",2207.5,2,soutasakurai
491,16627032,"Kaito Fukami","2026-09-02 08:23:15",2207.3,2,kaitofukami
492,16795131,XuanxuChem,"2026-09-02 14:51:58",2207.3,2,zhaonoah
493,16667479,"Leon Christians","2026-09-03 00:07:03",2206.9,2,leonchristians
494,16763375,Alex75,"2026-09-01 19:06:00",2205.9,2,alexmartinez75
495,16625798,grifth,"2026-09-01 01:10:39",2203.2,2,grifth
496,16774727,"Dannya AbdulHadi","2026-09-02 06:00:08",2202.3,2,dannyaabdulhadi
497,16740892,"yuki matsumori","2026-09-02 23:30:23",2202.0,2,yukimatsumori
498,16639565,yasu,"2026-08-31 06:23:59",2201.8,2,yasutakababa
499,16661607,choqui62,"2026-09-01 13:56:18",2199.5,2,choqui62
500,16754823,"tiki tiki tiki","2026-09-02 12:39:13",2198.4,2,slangitup
501,16659550,"Sai Syam","2026-09-01 06:56:47",2197.4,2,saisyam
502,16662318,"Bardia Bahadori","2026-09-03 01:56:29",2194.9,2,bardiabahadori
503,16791924,magu1234,"2026-09-01 06:35:21",2194.6,2,magu1234
504,16631460,Kosuke.T,"2026-09-02 06:08:27",2193.5,2,kosuke1992
505,16743582,ShunkiKyoya,"2026-09-03 00:45:23",2191.5,2,shunkikyoya
506,16681744,team_fn,"2026-09-02 08:29:02",2191.2,2,fjklmn
507,16634179,daoviet,"2026-09-01 04:19:33",2190.6,2,daoviet
508,16674385,"qr farm","2026-09-03 02:43:41",2190.4,2,qrz1201
509,16692185,"Xu Suyi","2026-09-01 11:32:05",2190.2,2,xuyuhaosuyi
510,16671012,"Sean Zhang","2026-09-03 02:59:51",2190.1,2,seanzhang2445
511,16726915,"인공저능연구소( Artificial Idiocy Lab )","2026-09-03 01:10:33",2189.6,2,megayak
512,16689430,"Terry Luo","2026-09-02 10:05:48",2189.1,2,eimhluo1764
513,16639625,"Dr Chandrasen Pandey","2026-09-01 03:02:40",2188.4,2,devchandra
514,16717794,souldrive,"2026-09-01 00:28:30",2185.1,2,souldrive
515,16782954,"Team Dajiang","2026-09-02 12:18:53",2184.7,2,"jihuaye,toolazyhhh123"
516,16759578,Randy,"2026-09-02 20:12:41",2183.8,2,rvndyerwin
517,16775242,"Timothee Henry","2026-09-02 18:06:53",2181.7,2,timhenry
518,16658300,"Thành Toàn Vương","2026-09-01 13:22:01",2181.3,2,thnhtonvng
519,16775474,ERS,"2026-09-01 11:18:15",2181.0,2,shingo257
520,16793396,...,"2026-09-02 11:12:27",2180.4,2,shackles6966
521,16722705,我的AI是豆包,"2026-09-02 15:39:46",2178.2,2,"carrotliang,haoxuanjng,kaoqiangzhang,rainhuang0220"
522,16805952,hatakazu93,"2026-09-03 02:27:56",2177.3,2,hatakazu93
523,16657316,SCNU,"2026-09-02 08:58:16",2177.3,2,jasonxusk
524,16810490,katlun,"2026-09-02 23:10:14",2177.2,2,katlun
525,16684748,"nailong alpha","2026-09-02 04:15:02",2176.4,2,"dejavucry,weiyun22021,yoruet"
526,16716566,"Junliang Ye","2026-09-03 04:02:10",2175.8,2,junliangye
527,16772109,Yashvs56,"2026-09-02 03:15:48",2173.9,2,yashvs56
528,16636536,tetsu2131,"2026-09-01 13:46:29",2173.8,2,tetsutani
529,16716533,wiffany,"2026-09-02 14:51:09",2172.6,2,wiffany
530,16734966,kigasudayooo,"2026-09-03 03:00:02",2172.3,2,argon1215
531,16786595,"dbvz sbsbs","2026-09-02 09:40:48",2172.1,2,dbvzsbsbs
532,16661768,"Lợi Trần Bảo","2026-09-03 01:59:46",2171.7,2,litrnbo
533,16661708,"Stanley Honkpehedji","2026-09-01 23:02:42",2170.2,2,stanleyhonkpehedji
534,16785483,xiongrui666,"2026-09-03 03:55:04",2169.9,2,xiongrui666
535,16736124,GIN,"2026-09-01 10:01:59",2169.8,2,runjinzhang
536,16740010,"Kobe BRYANT","2026-09-03 04:44:17",2168.9,2,kobebryantjohn
537,16621585,"Rokaiya Somapti","2026-09-01 12:16:52",2168.9,2,rokaiyasomapti
538,16633944,Toru59er,"2026-09-02 12:50:42",2167.2,2,toru59er
539,16622420,RuiFSPinto,"2026-09-01 19:46:40",2166.8,2,ruifspinto
540,16721501,αίνιγμα,"2026-09-01 18:22:08",2166.6,2,"muditnagori09,shahidnadaf001"
541,16796840,ezalbxx,"2026-09-02 14:26:04",2166.2,2,ezalbxx
542,16797154,"Elvern Neylmav Tanny","2026-09-03 04:45:14",2165.4,2,elvernneylmavtanny
543,16749576,heralces,"2026-09-02 13:59:21",2165.4,2,heralces
544,16758954,shenjj02,"2026-09-03 00:57:48",2163.4,2,shenjj26
545,16767360,"Sinh Nguyễn Đức","2026-09-02 12:29:18",2162.2,2,sinhnguync
546,16624919,"Juste Me (●'◡'●)","2026-09-01 12:00:52",2159.8,2,degnonguidi
547,16634104,FarmGoose,"2026-09-02 14:56:52",2158.9,2,yizhanglou
548,16775571,Gaurav06520,"2026-09-02 12:00:14",2158.4,2,gaurav06520
549,16786126,"Max Bloom","2026-09-03 05:06:36",2158.0,2,maxbloom
550,16742159,mimi！,"2026-09-02 09:43:12",2157.8,2,"morongzhu,we111135"
551,16697898,"Yin Li","2026-09-02 04:34:48",2157.3,2,kevin250304
552,16804863,JezzLynn,"2026-09-02 16:49:03",2156.4,2,jezzlin
553,16659961,faahh,"2026-09-02 10:14:47",2154.9,2,shivam98saini
554,16652536,Satoshi_SsSs,"2026-09-02 13:57:44",2153.9,2,satoshissss
555,16665311,"huayang sun","2026-09-02 09:02:22",2152.9,2,okami001
556,16718480,PLReddy23,"2026-09-03 00:19:46",2150.8,2,plreddy23
557,16769885,kurushun,"2026-09-03 04:08:16",2150.0,2,kurushun
558,16659555,"Joseph Adamski","2026-09-01 18:25:44",2149.0,2,josephadamski91
559,16738503,dddmd,"2026-09-01 14:31:12",2148.4,2,dddmdd
560,16622842,Will,"2026-09-01 10:21:09",2148.3,2,wguesdon
561,16793474,"Liu Classmate","2026-09-02 03:50:31",2147.3,2,liuclassmate
562,16662492,"Lester Leong","2026-09-01 09:17:42",2143.0,2,lesterleong
563,16762935,"ibr mo sal","2026-09-02 17:30:54",2141.6,2,ibrmosal
564,16742183,alessandrozonta,"2026-09-02 11:07:56",2141.4,2,azonta
565,16641751,Hikari_30,"2026-09-03 05:42:15",2140.9,2,hikari30
566,16682494,Phi,"2026-09-02 04:05:44",2139.6,2,ajinomoto132
567,16668157,"vineet dairashri","2026-09-01 17:46:14",2139.5,2,vineetdairashri
568,16695046,"Farmers Is All You Need","2026-09-03 02:20:28",2138.2,2,"aurax7,coolinlai,davidsarrat,pseree,zongzishuang"
569,16730223,Ojaswy,"2026-09-03 03:33:40",2138.0,2,ojaswy
570,16795798,"Refrain 1","2026-09-01 09:36:19",2136.0,2,"chisatoy,refrain1"
571,16655150,"Benjamin H Pepper","2026-09-03 04:39:35",2135.2,2,bhpepper
572,16682195,celefefwefwe1,"2026-09-02 16:48:52",2133.8,2,celefefwefwe1
573,16679694,"Yaro Perventsev","2026-09-02 16:18:13",2133.4,2,yaroslavperventsev
574,16634952,"Igor Zharov","2026-09-02 12:07:34",2130.6,2,flexonafft
575,16662628,AbhiniveshSharma5354,"2026-09-02 04:24:07",2129.5,2,abhiniveshsharma5354
576,16803930,"Farrukh Ismoilov","2026-09-02 11:30:29",2128.0,2,fismoilo
577,16742684,Inzilbêth,"2026-09-03 05:11:48",2127.2,2,inzilbth
578,16735837,yaki-imo,"2026-09-02 05:06:46",2126.0,2,taichiakiyama
579,16775684,ketterking,"2026-09-01 12:16:58",2125.5,2,"ketterwang,wwppyywwww"
580,16725195,易研学社,"2026-09-02 12:03:20",2125.4,2,"chency17,fengwann,mingyingxin,sjojasdq,tbtbbb"
581,16797393,lingmingzi,"2026-09-02 13:45:50",2125.4,2,lingmingzi
582,16652272,"nadhir hasan","2026-09-02 09:46:26",2124.9,2,nadhirhasan
583,16739633,kwa,"2026-09-02 05:24:22",2124.1,2,ikaroskaggle
584,16624040,kumk,"2026-09-02 11:26:15",2123.7,2,kknagoya
585,16727998,hidsaito,"2026-09-03 04:12:43",2123.3,2,hidsaito
586,16773041,Lixin73,"2026-09-03 01:59:06",2122.3,2,lixin73
587,16665134,edteoh,"2026-09-03 02:43:28",2121.5,2,edteoh
588,16806376,pardival,"2026-09-02 14:12:45",2121.2,2,pardival
589,16777394,antadam127,"2026-09-02 09:36:25",2120.9,2,antadam127
590,16624934,"Haramball forever!","2026-09-02 09:18:08",2120.6,2,envyy23120093
591,16732748,"revenge pokekaggler","2026-09-02 16:58:09",2119.4,2,denden12
592,16784416,tatt:)ch,"2026-09-02 08:19:42",2118.7,2,tattch
593,16674919,yukiZ,"2026-09-02 00:40:52",2117.7,2,hideyukizushi
594,16804859,DevashishSoni123,"2026-09-02 08:18:03",2117.3,2,devashishsoni123
595,16740659,haodou092,"2026-09-02 13:27:06",2114.6,2,haodou092
596,16656011,"Jiashun Tan","2026-09-02 07:55:59",2112.2,2,jiashuntan
597,16652750,"Bahadir Selim Bakla ","2026-09-02 11:21:09",2111.3,2,bahadirselimbakla
598,16796238,"Zhongyi Dai","2026-09-01 09:19:24",2110.0,2,zhongyidai
599,16658732,Olympus,"2026-09-03 00:18:32",2109.3,2,jiseungwoo
600,16651792,LX,"2026-09-02 10:29:49",2107.7,2,sunnylx
601,16709126,"Jamie Nojek","2026-09-03 02:14:49",2107.2,2,jamienojek
602,16681927,"Dariush Afshar","2026-09-01 23:50:46",2106.6,2,dariushafshar
603,16774674,"Perminov Matvey","2026-09-02 17:13:00",2106.2,2,mperminiov
604,16738820,"Ying Li","2026-09-02 14:39:23",2106.0,2,lyee919
605,16644145,"Mehdi Azouz","2026-08-31 10:03:12",2105.2,2,mehdiazouz
606,16681007,AkiraOnojp,"2026-09-02 13:01:48",2102.2,2,akiraonojp
607,16715235,l1aF,"2026-09-02 11:05:45",2102.0,2,hhhoang
608,16687901,Khalid,"2026-09-03 01:10:48",2100.9,2,khalid000000
609,16654704,mandgeee,"2026-09-02 19:24:00",2098.3,2,mandgeee
610,16730473,Kyohei,"2026-09-02 21:57:46",2097.6,2,kyohei3
611,16659395,HyperX,"2026-09-01 15:04:00",2094.1,2,"diversedharun,harishinkaggle"
612,16785321,HaoChi,"2026-09-02 08:32:17",2093.1,2,"lishi321,moxi21"
613,16694149,maxout,"2026-09-03 04:34:34",2092.5,2,"aadijoshi19,kavyabhand"
614,16626093,"Pilkwang Kim","2026-09-03 02:19:53",2091.9,2,pilkwang
615,16653044,"Bửu Phạm Quốc","2026-09-03 02:24:44",2091.6,2,"binhdth,buphmquc,hainguyenthien,pntan17"
616,16653199,Koba,"2026-09-02 15:11:48",2091.1,2,zone0906
617,16623371,MoZayed,"2026-09-01 20:31:54",2089.1,2,mohamedzayedahmed
618,16626191,"kevin park","2026-09-02 22:46:35",2086.5,2,k3v1npark
619,16778388,"straw hats","2026-09-03 05:05:01",2085.5,2,rushikeshgaonkar
620,16769990,delai50,"2026-09-02 16:01:52",2085.1,2,delai50
621,16730301,wonder777,"2026-09-03 03:15:10",2084.7,2,wonder777
622,16731834,Kamma,"2026-09-02 02:35:42",2083.9,2,"cheliu0307,makerfly"
623,16654585,"David Pedersen","2026-09-03 04:21:40",2081.4,2,semalytics
624,16665700,张广麒,"2026-08-31 08:41:33",2076.4,2,zzggqq
625,16682183,lihaha.36,"2026-09-02 16:51:46",2076.2,2,lihaha36
626,16793656,王子铖,"2026-09-02 15:06:03",2076.1,2,aurantium
627,16693215,"Izzoudine Mohamed KANTA","2026-09-02 23:45:23",2073.7,2,izzoudeenkanta
628,16655311,"Plant City Planter","2026-09-02 19:03:12",2073.1,2,michaellombard
629,16712121,"Hai Dang","2026-08-30 08:06:26",2072.3,2,haidang2405
630,16750416,G!vIOne,"2026-08-31 05:37:40",2071.7,2,gvione
631,16707467,kay.liechtenstein,"2026-09-02 21:02:43",2071.4,2,kayliechtenstein
632,16634156,"Hiroyasu Okuno","2026-09-02 14:06:50",2070.3,2,hiroyasuokuno
633,16622509,Ali,"2026-09-02 17:27:25",2069.2,2,asalhi
634,16639871,"Aura Farming","2026-08-31 18:01:31",2067.7,2,gauthieravite
635,16739543,"Akshay #2","2026-08-31 15:39:22",2067.7,2,theakshay
636,16622919,Waffle,"2026-09-03 00:25:52",2065.2,2,waffle3z
637,16749034,digitalChaos,"2026-08-31 14:50:30",2064.6,2,digitalchaos666
638,16632566,maco-macoo,"2026-09-01 12:51:49",2063.4,2,macomacoo
639,16783124,Logorhythms,"2026-09-03 03:20:25",2062.6,2,mohammadsaidulislam
640,16779831,地里偷偷尿尿,"2026-09-02 04:17:57",2062.0,2,jjsdfd22
641,16694016,"Prajwal M","2026-09-02 16:15:52",2061.0,2,estrick
642,16762289,NineThree,"2026-09-02 15:53:24",2060.1,2,xiaoazuzong
643,16717536,c0nrad,"2026-09-02 23:12:25",2058.8,2,stuartlarsen
644,16758982,Boredom,"2026-09-02 22:52:58",2058.1,2,cudacoding
645,16655758,patience,"2026-09-02 14:16:06",2053.2,2,"weirdocurry,wenjunkai124"
646,16665357,XW,"2026-08-31 14:08:45",2048.2,2,xuewei
647,16730707,"James Michael","2026-09-02 14:42:57",2046.9,2,ingenio
648,16764068,"Chika Komari","2026-09-02 11:18:48",2046.0,2,gothamjocker
